photorun start	
datetime.datetime.now()	time.time() - t_start	area_ratio	lat	lon	
2023-08-03 17:53:58.768537	289.66556119918823	0	35.924258	139.912039	
2023-08-03 17:54:00.331105	291.22813057899475	0	35.924257	139.912039	
2023-08-03 17:54:01.900726	292.7977488040924	0	35.924257	139.912039	
2023-08-03 17:54:03.464143	294.3611671924591	0.0	35.924259	139.91204	
2023-08-03 17:54:05.080004	295.97702836990356	0	35.924259	139.91204	
2023-08-03 17:54:06.649875	297.54689741134644	1	35.924259	139.91204	
2023-08-03 17:54:09.881039	300.77806663513184	0.0	35.924258	139.912041	
2023-08-03 17:54:11.446448	302.34347200393677	0.0	35.924258	139.912043	
2023-08-03 17:54:13.015394	303.9124207496643	0	35.924258	139.912043	
2023-08-03 17:54:13.588104	304.4851291179657	0	35.924258	139.912043	
2023-08-03 17:54:15.168602	306.0656261444092	0.0	35.924258	139.912042	
2023-08-03 17:54:15.734988	306.63201236724854	0	35.924258	139.912042	
2023-08-03 17:54:18.299575	309.1965982913971	0.0	35.924259	139.912044	
2023-08-03 17:54:19.901616	310.7986421585083	0.0	35.92426	139.912045	
2023-08-03 17:54:21.469701	312.36672592163086	0.0	35.92426	139.912047	
2023-08-03 17:54:23.039677	313.93670082092285	0.0	35.92426	139.912046	
2023-08-03 17:54:24.604107	315.50113010406494	0.0	35.92426	139.912046	
2023-08-03 17:54:26.212416	317.10943937301636	0	35.92426	139.912045	
2023-08-03 17:54:26.780193	317.6772155761719	0	35.92426	139.912045	
2023-08-03 17:54:28.342342	319.23936772346497	0	35.924261	139.912045	
2023-08-03 17:54:29.907292	320.80431604385376	0.0	35.924261	139.912045	
2023-08-03 17:54:31.515411	322.4124355316162	0.0	35.924261	139.912044	
2023-08-03 17:54:33.079308	323.97633147239685	0.0	35.924261	139.912045	
2023-08-03 17:54:34.645442	325.54246711730957	0	35.924261	139.912045	
2023-08-03 17:54:37.218060	328.11520409584045	1	35.924261	139.912046	
2023-08-03 17:54:39.474389	330.3714129924774	0.0	35.924261	139.912047	
2023-08-03 17:54:41.043864	331.9408919811249	0.0	35.924261	139.912047	
2023-08-03 17:54:42.609837	333.50686049461365	0	35.92426	139.912047	
2023-08-03 17:54:44.174812	335.07184505462646	0	35.924259	139.912047	
2023-08-03 17:54:44.801274	335.6982970237732	0	35.924259	139.912046	
2023-08-03 17:54:46.372254	337.26927876472473	2	35.924259	139.912046	
2023-08-03 17:54:48.266435	339.1634578704834	2	35.924259	139.912046	
2023-08-03 17:54:48.837293	339.7343165874481	2	35.924259	139.912046	
2023-08-03 17:54:50.440226	341.3372504711151	3	35.92426	139.912046	
2023-08-03 17:54:53.105751	344.00277495384216	0.0	35.924268	139.912047	
2023-08-03 17:54:55.987229	346.88426208496094	4	35.92427	139.912046	
2023-08-03 17:55:00.016960	350.9139838218689	0	35.924278	139.912054	
2023-08-03 17:55:01.890764	352.787789106369	0	35.924279	139.912055	
2023-08-03 17:55:03.516579	354.41360306739807	0	35.92428	139.912056	
2023-08-03 17:55:05.079120	355.97614431381226	0	35.924281	139.912056	
2023-08-03 17:55:06.642180	357.5392050743103	0.0	35.92428	139.912056	
2023-08-03 17:55:08.210013	359.10703706741333	0	35.92428	139.912056	
2023-08-03 17:55:08.828002	359.7250277996063	0	35.924279	139.912056	
2023-08-03 17:55:10.391227	361.28825283050537	0	35.924278	139.912056	
2023-08-03 17:55:12.955936	363.85296082496643	0	35.924278	139.912056	
2023-08-03 17:55:14.560492	365.45751571655273	13	35.924277	139.912055	
2023-08-03 17:55:17.543193	368.4402174949646	0	35.924283	139.912059	
2023-08-03 17:55:19.432701	370.32972407341003	0	35.924285	139.91206	
2023-08-03 17:55:21.002651	371.8996744155884	0	35.924286	139.912059	
2023-08-03 17:55:21.564375	372.4614009857178	0	35.924286	139.91206	
2023-08-03 17:55:23.130024	374.0270471572876	0.0	35.924287	139.91206	
2023-08-03 17:55:24.696895	375.59392833709717	0.0	35.924287	139.912061	
2023-08-03 17:55:26.317112	377.2141366004944	0.0	35.924285	139.912061	
2023-08-03 17:55:27.881758	378.7787823677063	0	35.924285	139.912061	
2023-08-03 17:55:29.447512	380.3445363044739	0.0	35.924284	139.91206	
2023-08-03 17:55:31.017531	381.9145562648773	8	35.924284	139.912061	
2023-08-03 17:55:32.945285	383.84230852127075	9	35.924284	139.912061	
2023-08-03 17:55:34.508162	385.4051856994629	0.0	35.924285	139.912063	
2023-08-03 17:55:36.083587	386.9806160926819	61	35.924285	139.912063	
2023-08-03 17:55:37.691263	388.5882873535156	68	35.924288	139.912067	
2023-08-03 17:55:39.270576	390.167599439621	72	35.924289	139.912068	
2023-08-03 17:55:40.847446	391.7444703578949	69	35.924289	139.912068	
2023-08-03 17:55:42.452326	393.3493583202362	68	35.92429	139.912068	
2023-08-03 17:55:45.086745	395.9837701320648	70	35.924289	139.912069	
2023-08-03 17:55:46.673946	397.5709693431854	70	35.924289	139.912069	
2023-08-03 17:55:48.260963	399.1579875946045	69	35.924289	139.912069	
2023-08-03 17:55:49.885860	400.7828834056854	74	35.924289	139.912069	
2023-08-03 17:55:51.475198	402.37222242355347	75	35.924289	139.912069	
2023-08-03 17:55:52.479075	403.37609791755676	75	35.924289	139.91207	
photorun finish	
